@relation combinationGesture


@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute x7 numeric
@attribute y7 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute x9 numeric
@attribute y9 numeric
@attribute x10 numeric
@attribute y10 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute x13 numeric
@attribute y13 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute x15 numeric
@attribute y15 numeric
@attribute action {forAll, resursiveForAll, forSome}

@data
342.37,674.26,340.37,673.26,345.36,669.26,427.21,663.27,451.16,716.21,445.18,779.15,438.19,808.12,434.20,825.10,330.39,764.16,338.37,764.16,411.24,753.18,416.23,754.17,334.38,835.09,345.36,834.09,433.20,814.11,forSome
99.82,129.83,99.82,127.83,119.78,119.84,251.53,99.86,290.46,114.84,289.46,224.73,308.43,313.63,156.71,254.70,156.71,252.70,177.67,245.70,310.43,224.73,152.72,333.61,152.72,331.61,175.67,325.62,251.53,317.63,forSome
359.33,116.84,359.33,115.84,369.32,113.84,460.15,109.85,489.09,133.82,477.12,273.68,478.11,316.63,474.12,328.62,363.33,239.71,372.31,233.72,450.17,225.73,475.12,226.72,374.31,314.63,378.30,313.63,423.22,309.64,forSome
80.85,446.50,80.85,444.50,90.83,437.50,226.58,412.53,258.52,450.49,254.53,555.38,253.53,605.33,115.79,541.40,116.78,539.40,147.73,526.41,223.59,516.42,137.74,604.33,137.74,604.33,164.70,604.33,203.62,599.34,forSome
340.37,411.53,340.37,410.53,352.35,407.54,431.20,397.55,474.12,400.54,469.13,491.45,462.14,547.39,461.15,575.36,339.37,499.44,358.34,492.45,408.24,480.46,458.15,480.46,364.33,564.37,371.31,564.37,428.21,564.37,forSome
99.82,690.24,106.80,683.25,176.67,665.27,238.56,667.27,263.51,730.20,249.54,818.11,251.53,836.09,152.72,748.18,170.68,746.18,222.59,746.18,261.52,751.18,132.75,835.09,136.75,835.09,178.67,833.09,242.55,821.11,forSome
328.39,644.29,332.38,644.29,379.30,645.29,437.19,649.28,463.14,664.27,464.14,697.23,442.18,786.14,439.19,829.10,336.38,741.19,354.34,739.19,404.25,735.19,442.18,738.19,341.37,815.11,368.32,812.11,420.22,802.12,forSome
42.92,94.86,42.92,94.86,49.91,96.86,141.74,90.87,159.70,88.87,182.66,104.85,185.66,168.78,189.65,252.70,207.62,303.64,98.82,208.74,110.79,204.75,193.64,198.75,94.82,305.64,100.81,305.64,169.69,301.65,forSome
272.50,94.86,271.50,93.86,290.46,94.86,357.34,97.86,415.23,119.84,418.23,184.77,417.23,295.65,417.23,306.64,292.46,234.72,308.43,230.72,386.28,229.72,392.27,229.72,311.42,308.64,336.38,306.64,412.24,294.65,forSome
91.83,431.51,97.82,426.52,139.74,406.54,239.56,396.55,249.54,456.48,241.55,519.42,238.56,556.38,119.78,491.45,126.77,489.45,172.68,474.47,248.54,474.47,251.53,476.46,140.74,562.37,162.70,561.38,234.57,547.39,forSome
336.38,380.56,337.38,380.56,380.30,379.57,431.20,393.55,430.20,463.48,425.21,502.44,416.23,555.38,411.24,568.37,322.40,459.48,338.37,459.48,377.30,463.48,401.26,471.47,335.38,554.38,340.37,554.38,391.28,551.39,forSome
109.80,661.27,110.79,659.27,171.68,636.30,235.56,642.29,239.56,665.27,234.57,714.22,231.57,773.16,230.57,786.14,125.77,717.21,144.73,712.22,194.64,712.22,137.74,778.15,141.74,777.15,192.64,768.16,235.56,760.17,forSome
329.39,629.30,328.39,627.31,360.33,619.32,438.19,615.32,447.17,675.26,443.18,714.22,439.19,751.18,438.19,761.17,436.19,772.16,321.40,712.22,335.38,711.22,417.23,708.22,324.40,791.14,325.40,792.14,386.28,780.15,forSome
59.89,115.84,59.89,114.84,128.76,99.86,179.67,91.86,223.59,97.86,227.58,136.82,221.59,211.74,222.59,275.67,225.58,314.63,90.83,240.71,111.79,235.71,178.67,222.73,217.60,225.73,110.79,328.62,153.72,325.62,forSome
321.40,137.82,320.41,137.82,346.36,133.82,430.20,112.84,455.16,123.83,443.18,259.69,444.18,296.65,445.18,309.64,314.42,248.70,318.41,243.71,398.26,231.72,420.22,230.72,330.39,326.62,342.37,327.62,413.23,314.63,forSome
78.85,455.49,87.84,446.50,146.73,427.52,224.58,423.52,242.55,429.51,250.54,485.45,250.54,535.40,252.53,568.37,252.53,571.37,132.75,498.44,186.65,486.45,240.55,482.46,130.76,590.35,168.69,582.35,242.55,564.37,forSome
322.40,416.53,324.40,412.53,368.32,407.54,419.22,407.54,446.17,418.52,445.18,479.46,436.19,545.39,432.20,594.34,327.39,481.46,348.35,477.46,402.26,477.46,428.21,484.46,319.41,588.35,351.35,585.35,409.24,580.36,forSome
57.89,686.25,66.88,679.25,138.74,665.27,187.65,675.26,211.61,706.22,211.61,761.17,202.62,813.11,113.79,772.16,115.79,770.16,149.72,759.17,202.62,749.18,102.81,829.10,100.81,828.10,133.75,821.11,200.63,803.12,forSome
296.45,679.25,306.43,675.26,339.37,666.27,402.26,653.28,418.23,655.28,420.22,698.23,409.24,752.18,407.25,799.13,408.24,814.11,303.44,759.17,357.34,745.18,408.24,740.19,302.44,820.11,294.45,817.11,383.29,804.12,forSome
72.87,136.82,72.87,136.82,86.84,132.82,178.67,105.85,211.61,95.86,233.57,115.84,236.56,232.72,247.54,315.63,249.54,320.63,107.80,262.69,143.73,248.70,213.60,237.71,134.75,342.60,143.73,342.60,224.58,317.63,forSome
346.36,129.83,345.36,128.83,380.30,127.83,459.15,102.85,453.16,163.79,442.18,293.65,440.18,330.62,332.38,246.70,337.38,246.70,388.28,246.70,408.24,248.70,323.40,335.61,341.37,336.61,390.28,329.62,431.20,322.62,forSome
89.83,464.48,94.82,460.48,180.67,434.51,220.59,436.51,245.55,448.49,250.54,497.44,241.55,565.37,234.57,602.33,234.57,612.32,141.74,542.40,173.68,535.40,243.55,523.42,144.73,604.33,143.73,604.33,205.62,602.33,forSome
324.40,432.51,326.40,431.51,374.31,427.52,454.16,427.52,456.16,470.47,435.19,576.36,432.20,608.33,334.38,526.41,342.37,523.42,381.29,515.42,425.21,515.42,314.42,601.33,318.41,603.33,367.32,604.33,423.22,596.34,forSome
83.84,709.22,93.83,701.23,138.74,688.24,189.65,682.25,214.60,684.25,228.58,702.23,235.56,747.18,231.57,816.11,223.59,869.06,222.59,875.05,126.77,788.14,190.65,779.15,221.59,773.16,126.77,867.06,163.70,863.06,forSome
332.38,686.25,330.39,684.25,329.39,682.25,402.26,666.27,442.18,660.27,460.15,715.22,442.18,795.13,442.18,800.13,305.43,774.15,305.43,771.16,406.25,759.17,413.23,759.17,318.41,844.08,323.40,845.08,380.30,835.09,forSome
147.85,115.72,152.84,131.69,183.81,225.51,215.78,321.33,227.76,341.30,248.74,300.37,292.70,171.61,315.67,124.70,320.67,117.71,217.77,208.54,279.71,207.55,112.88,161.63,128.87,139.67,189.80,86.77,313.67,68.80,resursiveForAll
465.52,114.72,465.52,115.72,479.50,226.51,501.48,315.35,526.45,243.48,584.39,138.67,597.38,111.72,483.50,198.56,483.50,198.56,549.43,209.54,411.57,173.61,443.54,127.69,562.41,72.79,601.37,91.76,617.36,108.73,resursiveForAll
677.29,106.73,680.29,144.66,709.26,264.44,729.24,303.37,755.21,271.43,804.16,168.62,832.13,116.71,838.13,107.73,684.29,172.61,718.25,176.60,761.21,177.60,645.33,111.72,699.27,79.78,782.19,57.82,835.13,82.78,resursiveForAll
320.67,278.41,318.67,285.40,332.65,377.23,351.63,425.14,359.63,435.12,385.60,391.21,427.55,297.38,440.54,273.42,442.54,271.43,328.66,334.31,377.61,331.32,408.57,331.32,287.70,289.39,322.66,242.48,411.57,208.54,resursiveForAll
571.40,292.39,570.41,304.37,600.37,421.15,611.36,433.13,653.32,373.24,693.28,303.37,713.26,278.41,575.40,335.31,596.38,335.31,648.32,335.31,506.47,280.41,512.47,273.42,603.37,228.51,696.27,219.52,746.22,272.43,resursiveForAll
78.92,48.84,77.92,49.84,87.91,95.75,127.87,241.48,144.85,287.40,159.83,270.43,190.80,191.57,213.78,123.70,233.76,62.81,120.87,164.62,152.84,152.65,221.77,145.66,45.95,132.68,87.91,57.82,223.77,15.90,resursiveForAll
403.58,54.83,402.58,66.81,434.55,226.51,462.52,258.45,519.46,132.68,548.43,59.82,410.57,151.65,423.56,150.65,516.46,148.65,335.65,94.75,347.64,83.77,413.57,36.86,491.49,13.90,535.44,29.87,565.41,53.83,resursiveForAll
656.32,79.78,659.31,124.70,680.29,206.55,694.28,242.48,760.21,138.67,779.19,103.74,782.19,97.75,641.33,153.65,662.31,151.65,711.26,146.66,605.37,102.74,626.35,69.80,716.25,44.85,789.18,72.79,820.15,95.75,resursiveForAll
246.74,264.44,246.74,268.43,258.73,323.33,274.71,351.28,289.70,332.31,316.67,281.41,336.65,244.48,338.65,241.48,268.72,286.40,282.71,286.40,308.68,281.41,236.75,244.48,287.70,206.55,334.65,200.56,367.62,229.50,resursiveForAll
507.47,244.48,511.47,252.46,539.44,311.35,555.42,338.30,566.41,334.31,603.37,273.42,622.35,235.49,522.46,261.45,531.45,263.44,567.41,266.44,591.38,260.45,481.50,238.49,547.43,192.57,610.36,190.58,638.34,212.54,resursiveForAll
366.62,318.34,371.61,339.30,390.59,408.17,399.58,434.13,406.58,441.11,428.55,406.18,465.52,336.31,479.50,305.36,481.50,299.38,387.60,348.28,405.58,352.28,430.55,351.28,437.54,347.29,354.63,290.39,488.49,277.42,resursiveForAll
661.31,281.41,661.31,285.40,687.28,367.25,712.26,410.17,730.24,403.18,802.16,275.42,811.16,264.44,658.31,324.33,691.28,326.33,750.22,320.34,618.36,293.39,656.32,261.45,769.20,235.49,801.17,250.47,835.13,280.41,resursiveForAll
95.90,305.36,97.90,311.35,142.85,444.11,157.84,481.04,182.81,414.16,230.76,336.31,258.73,303.37,266.72,292.39,162.83,355.27,164.83,356.27,220.77,359.26,246.74,359.26,74.92,299.38,218.77,248.47,287.70,279.41,resursiveForAll
120.87,65.81,127.87,90.76,183.81,276.42,200.79,271.43,239.75,176.60,266.72,110.72,288.70,78.78,291.70,74.79,167.83,163.63,225.76,157.64,269.72,159.63,102.89,126.70,130.86,82.78,219.77,56.82,297.69,75.79,resursiveForAll
425.56,82.78,427.55,99.74,452.53,199.56,467.51,254.46,477.50,239.49,518.46,146.66,549.43,87.77,560.42,77.79,441.54,152.65,472.51,154.64,521.46,150.65,383.60,103.74,391.59,91.76,522.46,56.82,584.39,76.79,resursiveForAll
303.68,148.65,303.68,160.63,329.66,270.43,345.64,315.35,367.62,288.40,401.58,189.58,415.57,162.63,421.56,156.64,313.67,221.52,356.63,217.53,407.58,210.54,253.74,195.57,289.70,144.66,387.60,105.73,456.52,153.65,resursiveForAll
49.95,283.40,51.95,291.39,61.94,353.28,75.92,455.09,81.91,473.05,147.85,358.27,171.82,318.34,181.81,300.37,183.81,296.38,95.90,354.27,150.84,347.29,186.81,345.29,33.96,292.39,126.87,244.48,228.76,271.43,resursiveForAll
270.72,287.40,271.72,292.39,295.69,384.22,314.67,438.12,329.66,443.11,390.59,346.29,422.56,297.38,429.55,287.40,294.69,338.30,363.62,338.30,398.58,331.32,249.74,319.34,300.69,275.42,399.58,246.47,452.53,284.40,resursiveForAll
528.45,241.48,530.45,264.44,576.40,412.17,589.39,436.12,642.33,333.31,676.30,275.42,678.29,272.43,535.44,310.35,612.36,298.38,649.32,294.38,482.50,288.40,511.47,252.46,632.34,208.54,692.28,236.49,721.25,255.46,resursiveForAll
636.34,51.83,635.34,62.81,675.30,189.58,693.28,231.50,694.28,232.50,708.26,202.55,741.23,138.67,768.20,94.75,783.18,68.80,648.32,145.66,673.30,139.67,742.23,133.68,565.41,94.75,637.34,43.85,762.21,58.82,resursiveForAll
704.27,269.43,705.27,273.42,742.23,356.27,774.19,420.15,799.17,378.23,847.12,274.42,852.11,268.43,692.28,322.33,694.28,321.33,773.19,305.36,795.17,301.37,659.31,287.40,727.24,234.50,832.13,221.52,898.06,268.43,resursiveForAll
792.17,79.78,792.17,84.77,819.15,177.60,856.11,231.50,886.08,166.62,914.05,102.74,935.03,70.80,783.18,129.69,784.18,130.69,839.13,130.69,875.09,125.70,726.24,106.73,773.19,69.80,855.11,41.85,933.03,74.79,resursiveForAll
54.94,64.81,59.94,110.72,89.91,257.45,122.87,338.30,144.85,249.47,187.80,107.73,198.79,81.78,104.89,182.59,111.88,186.58,169.82,183.59,190.80,181.59,53.94,98.75,131.86,48.84,215.78,49.84,253.74,84.77,resursiveForAll
356.63,91.76,353.63,116.71,379.60,289.39,389.59,318.34,417.57,277.42,455.53,172.61,476.50,111.72,484.50,98.75,372.61,174.61,383.60,174.61,441.54,169.62,461.52,167.62,309.68,123.70,378.61,61.82,514.46,67.80,resursiveForAll
587.39,100.74,587.39,125.70,607.37,258.45,621.35,300.37,696.27,177.60,734.24,119.71,738.23,111.72,589.39,172.61,591.38,171.61,665.31,176.60,540.44,130.69,536.44,125.70,619.35,74.79,676.30,52.83,732.24,72.79,resursiveForAll
777.19,91.76,777.19,107.73,795.17,235.49,815.15,302.37,859.11,231.50,898.06,134.68,914.05,102.74,762.21,164.62,761.21,165.62,810.16,168.62,865.10,171.61,736.23,118.71,764.20,92.76,859.11,56.82,910.05,95.75,resursiveForAll
206.78,292.39,208.78,299.38,222.77,367.25,233.76,445.11,238.75,455.09,256.73,436.12,306.68,358.27,342.64,311.35,362.62,283.40,252.74,334.31,254.73,336.31,337.65,339.30,185.81,294.38,271.72,253.46,378.61,263.44,resursiveForAll
476.50,278.41,474.51,303.37,489.49,383.22,504.47,437.12,509.47,439.12,550.43,383.22,588.39,314.35,599.38,288.40,476.50,331.32,511.47,330.32,538.44,329.32,413.57,272.43,447.53,239.49,524.45,217.53,591.38,239.49,resursiveForAll
667.30,269.43,673.30,297.38,702.27,365.25,737.23,424.14,743.23,429.13,766.20,368.25,790.18,288.40,803.16,266.44,804.16,264.44,675.30,318.34,740.23,317.34,763.21,314.35,649.32,255.46,723.25,222.52,801.17,249.47,resursiveForAll
116.88,57.82,121.87,79.78,164.83,200.56,199.79,280.41,221.77,289.39,294.69,109.73,309.68,65.81,310.68,63.81,150.84,166.62,253.74,166.62,313.67,168.62,88.91,112.72,190.80,32.87,292.70,51.83,334.65,72.79,resursiveForAll
472.51,74.79,471.51,94.75,514.46,252.46,559.42,224.51,616.36,106.73,633.34,83.77,478.50,153.65,553.42,152.65,585.39,144.66,409.57,109.73,422.56,93.76,490.49,53.83,547.43,46.84,623.35,81.78,639.33,96.75,resursiveForAll
719.25,104.74,718.25,125.70,730.24,194.57,756.21,272.43,780.19,246.47,840.12,111.72,856.11,90.76,709.26,168.62,723.25,171.61,787.18,167.62,678.29,111.72,679.29,105.73,805.16,61.82,855.11,99.74,864.10,119.71,resursiveForAll
285.70,233.50,293.69,254.46,321.66,345.29,347.64,418.16,361.62,398.19,414.57,288.40,438.54,231.50,447.53,218.52,306.68,294.38,358.63,299.38,411.57,299.38,273.71,248.47,285.70,226.51,408.57,184.59,461.52,215.53,resursiveForAll
590.39,232.50,595.38,257.45,640.33,385.22,654.32,404.18,695.28,314.35,732.24,241.48,744.22,224.51,594.38,289.39,622.35,292.39,681.29,291.39,531.45,245.48,549.43,225.51,651.32,177.60,724.25,194.57,779.19,239.49,resursiveForAll
76.92,278.41,78.92,300.37,100.89,401.19,118.88,453.09,130.86,458.08,170.82,375.23,198.79,301.37,220.77,255.46,224.77,252.46,125.87,342.30,210.78,340.30,81.91,260.45,130.86,218.52,241.75,209.54,288.70,239.49,resursiveForAll
465.52,286.40,465.52,291.39,487.49,362.26,521.46,435.12,525.45,442.11,558.42,388.21,612.36,282.41,626.35,262.44,484.50,332.31,508.47,334.31,560.42,337.30,426.56,271.43,479.50,239.49,567.41,233.50,616.36,245.48,resursiveForAll
730.24,288.40,736.23,315.35,761.21,393.20,779.19,432.13,782.19,429.13,841.12,337.30,885.08,272.43,893.07,261.45,734.24,319.34,788.18,312.35,829.14,313.35,683.29,282.41,741.23,247.47,814.15,226.51,867.10,241.48,resursiveForAll
113.88,69.80,128.87,109.73,180.81,262.44,222.77,345.29,239.75,330.32,282.71,231.50,302.68,172.61,328.66,109.73,352.63,77.79,359.63,69.80,359.63,68.80,175.82,178.60,182.81,178.60,217.77,175.60,280.71,174.61,forAll
465.52,71.80,463.52,72.79,458.52,105.73,465.52,172.61,488.49,276.42,502.48,323.33,506.47,330.32,544.43,265.44,587.39,165.62,618.36,104.74,626.35,94.75,468.51,160.63,468.51,161.63,476.50,164.62,557.42,178.60,forAll
695.28,77.79,694.28,83.77,695.28,141.67,706.26,234.50,719.25,304.37,727.24,328.32,737.23,317.34,765.20,247.47,790.18,182.59,824.14,116.71,844.12,85.77,846.12,83.77,673.30,168.62,687.28,167.62,744.22,161.63,forAll
324.66,244.48,323.66,246.47,323.66,256.45,340.65,364.26,360.62,439.12,372.61,448.10,435.55,328.32,447.53,296.38,461.52,267.43,467.51,256.45,468.51,256.45,351.63,298.38,351.63,298.38,365.62,302.37,405.58,305.36,forAll
576.40,227.51,580.40,236.49,593.38,276.42,604.37,331.32,618.36,394.20,625.35,410.17,636.34,398.19,669.30,349.28,706.26,271.43,715.25,243.48,734.24,211.54,591.38,291.39,593.38,292.39,622.35,290.39,655.32,288.40,forAll
780.19,205.55,779.19,211.54,783.18,296.38,803.16,401.19,813.15,404.18,856.11,338.30,890.07,281.41,911.05,241.48,928.03,220.52,939.02,210.54,944.02,205.55,775.19,276.42,779.19,278.41,817.15,284.40,848.12,286.40,forAll
57.94,284.40,57.94,284.40,61.94,290.39,88.91,390.21,96.90,423.15,105.89,449.10,117.88,491.02,140.85,431.13,176.82,352.28,225.76,270.43,227.76,269.43,146.85,343.29,146.85,344.29,149.84,346.29,182.81,345.29,forAll
96.90,63.81,96.90,65.81,107.89,105.73,138.86,207.55,167.83,278.41,180.81,283.40,206.78,240.48,242.75,164.62,289.70,69.80,297.69,50.84,298.69,49.84,137.86,120.71,142.85,121.70,190.80,118.71,271.72,118.71,forAll
352.63,58.82,353.63,60.82,357.63,74.79,373.61,151.65,410.57,277.42,417.57,281.41,445.54,238.49,492.49,149.65,527.45,85.77,536.44,68.80,538.44,63.81,408.57,117.71,409.57,117.71,438.54,118.71,487.49,118.71,forAll
56.94,41.85,56.94,42.85,63.93,72.79,102.89,208.54,125.87,252.46,141.85,264.44,166.83,203.55,194.80,115.72,224.77,47.84,230.76,37.86,230.76,37.86,104.89,132.68,109.89,135.68,156.84,129.69,197.79,129.69,forAll
312.67,38.86,312.67,40.85,313.67,52.83,338.65,151.65,371.61,240.48,385.60,243.48,430.55,160.63,457.52,99.74,481.50,48.84,482.50,47.84,323.66,131.69,324.66,130.69,325.66,130.69,383.60,132.68,416.57,130.69,forAll
537.44,44.85,536.44,47.84,536.44,61.82,551.43,132.68,581.39,237.49,588.39,244.48,623.35,174.61,654.32,88.77,675.30,41.85,678.29,37.86,553.42,121.70,552.42,121.70,553.42,122.70,589.39,119.71,632.34,116.71,forAll
733.24,34.87,732.24,35.86,731.24,52.83,733.24,104.74,746.22,184.59,765.20,236.49,776.19,223.52,837.13,113.72,867.10,44.85,877.09,25.88,724.25,123.70,724.25,123.70,735.23,123.70,774.19,124.70,794.17,125.70,forAll
108.89,269.43,108.89,271.43,111.88,284.40,146.85,393.20,163.83,437.12,173.82,448.10,189.80,414.16,227.76,288.40,238.75,252.46,245.74,235.49,163.83,332.31,163.83,332.31,168.82,331.32,199.79,328.32,238.75,330.32,forAll
321.66,254.46,321.66,255.46,322.66,265.44,346.64,352.28,361.62,401.19,377.61,409.17,409.57,365.25,452.53,276.42,466.51,242.48,473.51,233.50,344.64,308.36,344.64,308.36,346.64,308.36,375.61,307.36,414.57,309.36,forAll
506.47,227.51,506.47,229.50,514.46,272.43,533.44,337.30,544.43,383.22,559.42,385.22,598.38,336.31,641.33,261.45,663.31,219.52,669.30,210.54,521.46,285.40,520.46,285.40,522.46,288.40,564.41,298.38,614.36,296.38,forAll
698.27,206.55,697.27,209.54,705.27,245.48,716.25,288.40,733.24,349.28,739.23,368.25,741.23,377.23,765.20,347.29,838.13,232.50,859.11,189.58,862.10,182.59,734.24,246.47,724.25,248.47,735.23,256.45,789.18,261.45,forAll
69.93,51.83,70.93,56.82,88.91,128.69,126.87,247.47,142.85,279.41,150.84,291.39,156.84,280.41,198.79,167.62,223.77,109.73,243.75,75.79,250.74,59.82,254.73,54.83,132.86,153.65,161.83,154.64,211.78,155.64,forAll
358.63,64.81,358.63,71.80,363.62,127.69,376.61,194.57,394.59,246.47,407.58,279.41,412.57,274.42,445.54,203.55,469.51,133.68,481.50,90.76,495.48,56.82,362.62,154.64,362.62,156.64,377.61,159.63,446.53,159.63,forAll
607.37,74.79,607.37,77.79,606.37,91.76,611.36,119.71,632.34,220.52,642.33,252.46,644.33,254.46,685.29,195.57,734.24,97.75,752.22,57.82,752.22,54.83,752.22,54.83,607.37,141.67,618.36,141.67,669.30,140.67,forAll
794.17,68.80,794.17,70.80,798.17,135.68,813.15,195.57,829.14,247.47,830.14,248.47,839.13,240.48,856.11,218.52,911.05,114.72,937.02,61.82,948.01,44.85,948.01,44.85,778.19,141.67,783.18,142.67,835.13,142.67,forAll
171.82,332.31,172.82,334.31,175.82,341.30,191.80,394.20,217.77,489.02,222.77,494.01,251.74,445.11,288.70,366.25,329.66,291.39,333.65,285.40,226.76,370.24,225.76,370.24,229.76,369.25,247.74,369.25,289.70,365.25,forAll
433.55,264.44,433.55,271.43,440.54,309.36,459.52,373.24,468.51,407.18,481.50,434.13,486.49,440.11,497.48,431.13,527.45,382.22,570.41,290.39,583.39,263.44,591.38,246.47,468.51,324.33,467.51,325.33,523.45,331.32,forAll
701.27,261.45,701.27,262.44,706.26,294.38,729.24,370.24,740.23,415.16,750.22,431.13,763.21,413.16,809.16,322.33,833.13,267.43,846.12,241.48,849.12,235.49,712.26,323.33,713.26,321.33,714.26,323.33,794.17,322.33,forAll
53.94,64.81,53.94,64.81,56.94,73.79,81.91,165.62,99.90,243.48,131.86,324.33,144.85,304.37,180.81,211.54,219.77,107.73,236.75,70.80,242.75,54.83,112.88,178.60,112.88,178.60,132.86,180.60,193.80,184.59,forAll
359.63,61.82,358.63,69.80,360.62,115.72,374.61,177.60,388.60,226.51,404.58,295.38,411.57,307.36,460.52,217.53,488.49,143.66,521.46,62.81,524.45,52.83,380.60,188.58,387.60,188.58,415.57,186.58,454.53,186.58,forAll
638.34,57.82,636.34,60.82,634.34,88.77,642.33,150.65,665.31,245.48,673.30,284.40,679.29,309.36,687.28,303.37,718.25,235.49,746.22,137.67,767.20,79.78,778.19,52.83,630.34,163.63,632.34,164.62,682.29,168.62,forAll
815.15,66.81,814.15,68.80,817.15,131.69,833.13,213.53,845.12,288.40,846.12,293.39,874.09,243.48,907.06,161.63,932.03,92.76,946.01,62.81,958.00,41.85,958.00,41.85,802.16,160.63,808.16,162.63,852.11,164.62,forAll
234.76,201.56,234.76,203.55,235.75,253.46,251.74,344.29,264.72,405.18,279.71,443.11,284.70,444.11,325.66,364.26,339.65,320.34,352.63,272.43,381.60,203.55,390.59,188.58,268.72,318.34,290.70,321.33,362.62,321.33,forAll
41.96,50.84,41.96,51.83,50.95,96.75,70.93,184.59,90.91,261.45,112.88,307.36,169.82,203.55,201.79,125.70,227.76,68.80,238.75,45.84,238.75,45.84,91.90,147.66,104.89,146.66,133.86,143.66,199.79,141.67,forAll
223.77,238.49,223.77,239.49,226.76,251.46,245.74,303.37,269.72,385.22,277.71,436.12,308.68,432.13,350.63,355.27,378.61,281.41,404.58,218.52,405.58,217.53,268.72,311.35,275.71,311.35,318.67,313.35,376.61,316.34,forAll
312.67,55.83,311.68,57.82,315.67,62.81,323.66,101.74,344.64,195.57,368.62,264.44,372.61,263.44,412.57,199.56,457.52,114.72,479.50,61.82,344.64,114.72,344.64,114.72,351.63,114.72,404.58,108.73,429.55,111.72,forAll
461.52,215.53,462.52,219.52,483.50,283.40,514.46,375.23,531.45,414.16,541.44,407.18,573.40,345.29,593.38,298.38,611.36,247.47,624.35,217.53,630.34,201.56,630.34,196.57,474.51,280.41,478.50,281.41,581.39,279.41,forAll
570.41,47.84,570.41,51.83,618.36,212.54,632.34,255.46,640.33,279.41,643.33,284.40,665.31,245.48,688.28,189.58,714.26,116.71,735.23,72.79,741.23,52.83,743.23,48.84,594.38,140.67,622.35,138.67,667.30,141.67,forAll
795.17,67.80,795.17,70.80,795.17,97.75,805.16,174.61,817.15,233.50,826.14,257.45,831.13,265.44,844.12,247.47,884.08,162.63,913.05,100.74,937.02,62.81,940.02,54.83,800.17,150.65,801.17,151.65,839.13,155.64,forAll
650.32,269.43,651.32,273.42,668.30,321.33,706.26,413.16,721.25,441.11,729.24,468.06,737.23,449.10,749.22,427.14,791.18,347.29,819.15,285.40,826.14,267.43,841.12,240.48,674.30,312.35,684.29,314.35,748.22,325.33,forAll
72.92,57.82,72.92,58.82,76.92,78.78,115.88,191.57,172.82,309.36,196.80,273.42,211.78,222.52,235.75,135.68,243.75,109.73,258.73,75.79,269.72,51.83,269.72,51.83,137.86,164.62,141.85,164.62,239.75,153.65,forAll
398.58,75.79,398.58,82.78,405.58,123.70,419.56,184.59,435.55,251.46,447.53,297.38,452.53,303.37,465.52,284.40,487.49,238.49,532.45,137.67,548.43,96.75,570.41,65.81,427.55,170.61,430.55,170.61,493.49,179.60,forAll
649.32,73.79,648.32,74.79,646.33,82.78,648.32,147.66,669.30,243.48,684.29,302.37,688.28,303.37,723.25,237.49,774.19,133.68,799.17,89.76,816.15,63.81,662.31,158.64,663.31,159.63,673.30,161.63,722.25,165.62,forAll
210.78,284.40,210.78,284.40,212.78,287.40,231.76,340.30,260.73,442.11,273.71,489.02,281.71,490.02,323.66,407.18,409.57,258.45,437.54,226.51,439.54,225.51,257.73,353.28,259.73,353.28,280.71,356.27,340.65,356.27,forAll
535.44,269.43,534.44,272.43,534.44,289.39,549.43,361.26,570.41,425.14,582.39,441.11,622.35,387.21,670.30,305.36,704.27,244.48,712.26,234.50,549.43,327.32,558.42,330.32,577.40,332.31,603.37,333.31,627.35,332.31,forAll
791.18,269.43,791.18,275.42,801.17,371.24,819.15,427.14,820.15,428.14,832.13,406.18,854.11,358.27,877.09,306.36,899.06,255.46,925.04,214.53,934.03,204.55,794.17,314.35,792.17,314.35,797.17,315.35,837.13,309.36,forAll

