@relation gesture


@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute x7 numeric
@attribute y7 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute x9 numeric
@attribute y9 numeric
@attribute x10 numeric
@attribute y10 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute x13 numeric
@attribute y13 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute x15 numeric
@attribute y15 numeric
@attribute action {click, dbclick, drag}

@data
111.00,70.00,137.48,72.53,213.23,135.97,240.15,239.97,196.13,298.11,148.05,262.22,156.21,184.95,194.93,128.64,234.64,116.47,273.68,133.60,303.47,215.05,334.32,301.19,353.20,348.01,359.62,362.00,366.10,336.59,drag
146.00,84.00,179.57,106.33,214.00,200.75,192.70,261.04,136.12,225.74,150.21,156.90,214.14,129.12,264.97,132.99,291.24,157.66,299.00,215.51,275.06,269.70,226.86,336.23,195.77,382.23,187.47,395.53,162.44,379.17,drag
131.00,67.00,204.46,96.31,258.00,186.70,220.68,266.21,160.40,236.89,189.33,144.89,256.18,93.41,301.03,78.48,323.58,77.00,343.75,81.37,359.44,142.82,363.52,253.67,348.42,368.31,343.64,405.36,327.81,409.00,drag
149.00,78.00,216.78,80.25,285.34,134.35,290.76,216.61,209.34,247.00,186.69,170.22,261.93,92.64,313.77,74.11,364.07,89.07,395.31,125.62,379.90,231.93,300.96,338.76,238.93,409.07,231.00,417.65,204.79,409.79,drag
155.00,78.00,171.00,76.50,235.18,104.18,263.00,184.04,228.90,260.94,169.11,273.55,153.22,219.82,186.73,143.27,244.20,114.97,284.76,125.76,308.83,197.32,331.77,284.82,348.65,351.26,355.00,368.06,366.42,335.59,drag
146.00,58.00,170.79,63.31,226.48,115.97,235.72,193.76,201.55,242.10,143.56,253.26,123.00,202.52,138.48,146.83,204.42,107.09,259.96,104.18,292.44,143.98,329.62,255.48,351.31,345.84,358.72,370.72,374.58,346.70,drag
100.00,81.00,171.46,82.14,260.09,176.90,235.98,264.01,159.61,244.68,177.64,145.50,259.52,95.16,290.86,93.00,297.00,94.27,313.05,108.10,340.59,161.18,373.68,238.02,390.83,268.83,398.98,284.00,428.27,239.09,drag
110.00,102.00,142.40,124.06,200.16,210.88,199.66,317.69,159.91,350.00,122.00,308.80,143.00,223.00,193.37,189.93,250.98,186.80,291.14,199.57,317.23,211.61,334.41,211.00,352.92,212.46,362.00,209.43,358.37,158.22,drag
92.00,104.00,110.91,103.00,165.71,128.80,201.53,192.19,187.55,256.29,124.14,282.61,80.00,238.12,117.12,179.88,194.24,127.70,233.03,130.35,261.33,187.50,288.81,264.33,310.02,335.06,327.00,374.12,347.43,328.86,drag
104.00,83.00,140.82,82.15,194.51,111.88,239.12,192.82,211.13,242.35,135.74,222.99,143.74,145.23,240.57,100.93,292.46,104.30,311.79,167.27,312.04,249.55,291.94,345.25,269.21,412.38,264.58,422.00,244.21,413.21,drag
93.00,81.00,104.54,76.08,216.63,66.19,283.50,131.13,275.02,232.76,182.25,284.00,118.33,240.02,191.73,139.13,312.09,81.82,345.51,83.51,358.99,163.07,344.57,274.40,299.67,399.83,288.39,435.00,240.26,400.66,drag
81.00,60.00,95.50,59.00,187.59,92.15,233.27,176.18,203.53,249.47,128.63,261.84,113.42,202.21,171.50,130.05,242.65,95.06,274.70,92.00,290.47,129.37,309.31,226.69,325.10,314.41,336.95,360.85,345.37,360.90,drag
100.00,76.00,115.58,74.00,169.77,105.48,207.36,166.11,208.82,230.53,171.39,282.30,129.28,277.28,120.93,241.17,149.56,183.66,195.67,143.67,269.07,125.13,320.46,122.00,363.05,122.00,377.08,121.00,377.70,112.56,drag
105.00,87.00,145.23,101.09,214.52,158.36,239.00,235.42,189.49,303.10,113.98,300.98,114.45,252.13,181.80,173.20,239.69,135.10,292.06,150.14,312.11,226.48,328.59,286.57,343.90,346.60,350.27,363.27,359.74,348.77,drag
97.00,83.00,119.09,88.76,173.69,134.79,191.01,211.94,157.49,270.32,103.72,286.18,89.24,230.89,149.01,172.00,214.04,145.49,258.63,159.94,277.60,215.81,297.82,287.66,313.01,352.03,316.73,364.00,347.22,325.40,drag
140.00,78.00,158.82,76.96,210.36,114.70,235.41,189.91,213.46,262.09,149.54,296.00,116.00,252.96,147.47,186.27,220.91,146.04,281.23,137.70,304.44,167.51,311.15,239.97,325.58,326.59,342.20,370.79,368.95,353.40,drag
105.00,86.00,144.66,110.95,205.02,169.31,226.14,233.27,186.41,299.59,116.69,308.69,115.93,237.18,167.72,168.39,227.97,137.73,266.92,138.55,294.13,195.10,315.13,268.66,331.03,336.13,340.00,360.72,360.32,342.25,drag
101.00,92.00,149.58,96.35,197.55,145.93,203.37,226.62,180.96,301.40,129.39,328.00,98.80,282.98,126.71,210.24,202.01,161.25,273.91,164.26,302.51,208.03,325.36,270.21,343.51,335.55,350.22,357.22,365.78,331.67,drag
117.00,74.00,138.46,72.80,187.55,105.55,221.20,180.75,209.02,247.16,157.80,293.08,106.52,286.76,105.93,225.18,186.51,157.41,251.95,153.24,288.48,197.44,308.68,266.74,327.83,330.48,339.01,357.01,362.59,317.68,drag
99.00,107.00,132.92,105.49,215.20,137.38,241.99,230.06,189.54,299.03,140.55,294.09,168.43,219.73,233.93,165.39,278.51,152.00,310.51,154.84,335.51,179.26,345.63,237.44,357.48,331.93,367.00,377.55,379.16,366.38,drag
113.00,101.00,137.12,105.26,202.12,166.29,208.75,232.54,159.62,307.75,114.23,310.59,124.54,241.63,175.59,184.81,238.01,152.00,264.00,158.50,294.66,212.32,325.02,269.65,353.04,339.12,363.71,364.42,385.56,329.66,drag
113.00,81.00,161.74,102.49,203.77,160.42,210.71,228.46,161.67,286.14,115.26,273.52,112.43,220.23,162.60,158.75,233.13,135.00,267.11,144.84,285.97,195.85,302.35,267.43,331.25,344.51,344.79,365.79,359.49,339.04,drag
104.00,98.00,136.73,109.55,196.97,153.71,228.00,253.80,192.28,321.30,115.07,296.60,107.63,236.65,170.35,171.52,235.52,136.06,281.06,141.09,296.49,194.71,318.19,287.14,336.30,344.78,350.43,368.00,377.68,330.64,drag
79.00,43.00,140.61,59.73,198.04,124.93,200.77,218.81,154.39,295.74,114.37,281.40,117.07,213.74,151.48,133.31,227.10,96.54,276.75,107.60,303.65,149.96,318.16,219.37,331.98,310.92,340.00,339.39,355.65,320.71,drag
83.00,101.00,114.88,99.48,170.08,140.39,193.56,238.70,176.66,303.14,130.49,321.07,95.00,257.70,123.91,177.13,199.15,129.40,273.25,132.17,301.16,187.62,317.42,270.50,332.78,369.44,343.95,391.48,373.71,339.15,drag
100.00,79.00,139.72,88.86,190.79,144.58,197.33,216.18,148.08,273.43,97.50,265.50,95.35,223.30,143.39,164.88,222.21,127.35,265.79,129.71,291.12,161.46,305.50,229.24,317.26,323.96,325.81,368.42,339.46,356.08,drag
89.00,90.00,116.82,95.34,180.63,138.63,207.00,216.63,184.61,303.17,128.08,337.11,98.00,279.66,125.89,184.39,213.46,114.15,272.02,127.35,304.66,194.39,322.26,281.58,340.65,354.59,354.09,386.55,377.70,351.61,drag
82.00,94.00,127.54,99.45,191.11,156.44,198.38,257.23,149.65,326.22,82.34,309.34,78.23,231.72,139.54,151.71,222.95,108.34,277.33,106.00,295.00,131.87,304.75,200.60,319.57,300.44,334.70,376.48,349.23,367.40,drag
113.00,73.00,141.94,81.05,211.58,144.97,241.08,224.38,226.47,310.29,179.08,337.00,116.53,291.14,118.77,203.19,215.08,117.90,296.42,120.81,350.11,195.07,364.08,277.01,369.95,366.82,375.21,395.43,405.35,346.69,drag
54.00,96.00,95.30,95.00,167.61,142.56,206.75,250.65,183.60,328.63,117.56,328.10,88.59,245.53,132.13,158.87,198.57,114.14,224.66,119.49,242.96,167.92,267.94,252.47,298.22,348.93,318.50,384.17,352.90,336.30,drag
92.00,108.00,129.66,114.62,192.22,165.50,218.00,234.20,197.54,310.18,141.51,329.75,114.05,271.41,145.95,190.60,233.40,141.00,270.65,158.47,296.55,221.38,327.35,315.06,345.43,372.67,355.07,394.54,371.83,358.67,drag
102.00,88.00,115.93,94.20,185.54,152.37,219.65,218.83,192.47,303.21,134.78,313.94,108.00,245.67,153.78,165.87,236.18,99.21,273.34,94.33,306.15,153.59,329.40,244.05,355.71,343.24,367.64,371.64,392.32,313.26,drag
104.00,82.00,118.23,82.31,188.39,124.68,235.82,192.16,231.84,272.74,170.59,311.00,126.00,279.35,147.19,183.10,227.49,128.81,276.18,146.54,299.03,206.42,326.01,291.28,353.34,361.68,364.90,378.90,386.32,319.03,drag
90.00,89.00,125.85,94.45,174.74,139.34,200.62,225.60,183.14,284.60,119.53,286.31,101.51,230.87,142.11,165.63,220.74,128.32,255.58,131.79,277.66,187.11,291.18,261.11,307.03,345.42,321.19,379.27,350.98,324.53,drag
73.00,104.00,88.98,105.00,158.84,134.19,199.83,196.11,202.05,278.91,159.96,306.00,114.76,254.06,135.57,190.79,225.24,131.39,276.59,132.86,317.37,184.08,340.08,245.25,359.88,324.54,368.30,358.46,393.24,324.95,drag
99.00,82.00,121.27,97.05,174.09,142.09,206.15,209.51,202.01,281.23,162.27,316.00,128.43,288.11,137.33,214.34,191.36,151.26,248.11,132.04,275.80,183.38,290.24,255.44,304.68,338.24,318.25,392.51,346.61,363.09,drag
93.00,67.00,117.20,72.09,199.30,133.87,230.48,241.57,174.87,305.57,120.00,267.05,161.34,177.66,222.86,124.68,263.41,129.56,292.74,189.48,330.03,282.09,341.00,337.97,345.00,361.12,354.38,353.06,393.53,283.94,drag
86.00,88.00,116.06,94.77,180.84,136.75,224.49,225.94,205.91,298.19,148.38,325.40,126.67,272.98,165.89,167.90,227.16,116.69,286.14,112.42,310.74,158.21,333.93,253.74,349.43,336.85,357.11,378.21,385.60,327.77,drag
82.85,308.64,87.84,306.64,184.66,364.58,173.68,452.49,115.79,447.49,161.70,352.59,213.60,336.61,261.52,348.60,279.48,370.57,291.46,406.54,308.43,473.47,315.42,515.42,318.41,540.40,321.40,549.39,351.35,498.44,drag
99.82,468.47,104.81,469.47,162.70,514.42,196.64,580.36,187.65,641.29,138.74,677.25,105.80,655.28,119.78,584.35,165.69,525.41,216.60,505.43,249.54,529.41,268.50,584.35,284.47,655.28,299.45,717.21,306.43,728.20,drag
263.51,362.58,286.47,373.57,330.39,402.54,359.33,450.49,348.35,543.39,287.47,554.38,282.48,461.48,350.35,396.55,420.22,421.52,437.19,508.43,442.18,586.35,450.17,631.30,451.16,636.30,465.14,600.34,498.08,527.41,drag
262.51,198.75,273.49,198.75,300.44,208.74,333.38,252.70,344.36,311.64,308.43,382.56,259.52,344.60,260.52,283.66,336.38,236.71,392.27,223.73,421.22,287.66,421.22,380.56,424.21,449.49,431.20,464.48,461.15,392.55,drag
63.88,123.83,69.87,121.83,106.80,136.82,143.73,198.75,144.73,277.67,91.83,283.66,82.85,219.73,141.74,172.78,203.62,165.79,230.57,209.74,237.56,279.67,240.55,308.64,250.54,362.58,262.51,379.57,290.46,323.62,drag
331.39,121.83,385.29,149.80,429.21,254.70,408.24,294.65,373.31,312.63,333.38,292.66,331.39,245.70,365.32,198.75,412.24,159.79,442.18,150.80,467.13,171.78,476.12,224.73,483.11,301.65,494.09,342.60,497.08,348.60,drag
66.88,366.58,89.83,364.58,153.72,420.52,171.68,525.41,148.72,551.39,113.79,553.38,83.84,490.45,162.70,414.53,201.63,425.52,227.58,478.46,243.55,519.42,265.51,601.33,278.48,640.29,286.47,652.28,289.46,648.29,drag
77.86,323.62,100.81,336.61,178.67,459.48,158.71,504.43,105.80,510.43,81.85,484.46,116.78,396.55,175.67,345.60,210.61,338.61,236.56,354.59,253.53,417.53,269.50,489.45,287.47,569.37,298.45,593.34,310.43,581.35,drag
145.73,331.61,145.73,329.62,190.65,336.61,231.57,355.59,274.49,433.51,247.54,514.42,190.65,497.44,209.61,399.54,288.47,348.60,325.40,362.58,337.38,440.50,338.37,565.37,343.36,656.28,339.37,690.24,330.39,689.24,drag
99.82,130.82,119.78,128.83,194.64,171.78,230.57,227.72,206.62,298.65,134.75,312.63,146.73,199.75,212.61,157.80,272.50,139.81,287.47,171.78,292.46,248.70,297.45,278.67,311.42,336.61,321.40,361.58,332.38,363.58,drag
75.86,321.63,83.84,320.63,139.74,334.61,197.63,394.55,167.69,489.45,105.80,453.49,146.73,385.56,214.60,337.61,235.56,333.61,264.51,346.60,284.47,376.57,291.46,414.53,285.47,549.39,267.50,637.30,253.53,653.28,drag
209.61,162.79,211.61,160.79,263.51,156.80,340.37,198.75,343.36,271.68,278.48,311.64,282.48,219.73,344.36,161.79,402.26,183.77,383.29,306.64,335.38,412.53,285.47,519.42,262.51,557.38,254.53,552.39,202.62,510.43,drag
247.54,133.82,256.52,129.83,287.47,132.82,352.35,170.78,376.30,214.74,339.37,296.65,274.49,266.68,356.34,143.81,439.19,141.81,422.22,296.65,363.33,425.52,274.49,552.39,246.54,577.36,240.55,571.37,191.65,497.44,drag
182.66,113.84,198.63,114.84,242.55,143.81,270.50,183.77,281.48,235.71,260.52,279.67,180.67,297.65,175.67,216.73,251.53,141.81,308.43,176.78,349.35,317.63,372.31,404.54,388.28,443.50,402.26,423.52,449.17,295.65,drag
85.84,98.86,93.83,99.86,170.68,163.79,175.67,253.70,116.78,278.67,106.80,178.77,192.64,135.82,253.53,161.79,263.51,193.76,270.50,242.71,281.48,300.65,293.46,349.60,302.44,375.57,309.43,387.56,357.34,283.66,drag
105.80,565.37,128.76,592.34,170.68,661.27,183.66,724.21,157.71,758.17,116.78,745.18,123.77,662.27,172.68,621.31,224.58,631.30,240.55,682.25,250.54,760.17,259.52,815.11,262.51,836.09,268.50,837.09,309.43,790.14,drag
101.81,659.27,123.77,662.27,195.64,712.22,222.59,751.18,217.60,794.13,169.69,823.10,127.76,810.12,132.75,753.18,178.67,696.24,255.53,673.26,290.46,712.22,304.44,760.17,326.40,848.08,341.37,886.04,350.35,869.06,drag
311.42,595.34,336.38,600.34,400.26,690.24,402.26,747.18,356.34,789.14,316.41,789.14,297.45,740.19,341.37,668.26,390.28,626.31,429.21,611.32,451.16,631.30,455.16,675.26,464.14,789.14,473.12,833.09,493.09,789.14,drag
71.87,292.66,83.84,294.65,156.71,375.57,163.70,443.50,135.75,475.47,91.83,451.49,103.81,359.59,158.71,331.61,225.58,339.61,253.53,426.52,264.51,492.45,274.49,552.39,284.47,584.35,288.47,596.34,292.46,597.34,drag
109.80,169.78,120.78,167.79,186.65,182.77,244.55,278.67,197.63,335.61,160.70,327.62,142.74,279.67,182.66,214.74,225.58,185.77,281.48,195.76,295.45,227.72,312.42,291.66,335.38,384.56,351.35,456.48,395.27,413.53,drag
149.72,423.52,160.70,421.52,237.56,463.48,270.50,534.40,252.53,608.33,181.66,586.35,226.58,471.47,286.47,441.50,336.38,435.51,368.32,458.48,387.28,529.41,394.27,592.34,416.23,694.24,424.21,712.22,442.18,604.33,drag
240.55,86.87,244.55,87.87,302.44,130.82,336.38,197.75,328.39,231.72,288.47,271.68,254.53,271.68,241.55,212.74,369.32,117.84,403.25,130.82,416.23,268.68,418.23,327.62,422.22,378.57,430.20,401.54,460.15,351.59,drag
85.84,123.83,89.83,117.84,144.73,133.82,185.66,178.77,186.65,230.72,150.72,273.68,105.80,264.68,139.74,190.76,187.65,153.80,231.57,141.81,253.53,205.75,223.59,365.58,199.63,486.45,193.64,506.43,181.66,497.44,drag
263.51,106.85,269.50,103.85,323.40,117.84,371.31,226.72,340.37,280.67,271.50,247.70,334.38,145.81,406.25,130.82,436.19,167.79,433.20,232.72,413.23,305.64,365.32,434.51,319.41,497.44,274.49,526.41,203.62,458.48,drag
149.72,314.63,155.71,320.63,215.60,402.54,227.58,466.47,209.61,509.43,156.71,517.42,143.73,476.46,169.69,419.52,189.65,398.55,225.58,384.56,277.49,378.57,357.34,374.57,442.18,370.57,460.15,367.58,448.17,349.60,drag
129.76,263.69,131.76,262.69,162.70,267.68,236.56,363.58,237.56,399.54,211.61,440.50,163.70,438.50,152.72,351.59,266.51,287.66,325.40,312.63,330.39,387.56,352.35,505.43,366.32,556.38,367.32,557.38,371.31,553.38,drag
174.68,379.57,187.65,383.56,233.57,420.52,257.52,484.46,243.55,551.39,187.65,576.36,160.70,502.44,236.56,422.52,287.47,410.53,319.41,437.50,355.34,557.38,370.31,640.29,378.30,665.27,392.27,668.26,419.22,610.32,drag
85.84,173.78,89.83,173.78,148.72,209.74,204.62,291.66,195.64,341.60,148.72,383.56,86.84,344.60,207.62,201.75,255.53,210.74,284.47,266.68,300.44,334.61,320.41,421.52,329.39,473.47,332.38,468.47,370.31,392.55,drag
151.72,249.70,153.72,251.70,206.62,287.66,266.51,376.57,215.60,475.47,148.72,449.49,176.67,358.59,260.52,285.66,300.44,284.66,321.40,335.61,352.35,426.52,377.30,502.44,391.28,555.38,411.24,543.39,451.16,446.50,drag
54.90,229.72,61.89,230.72,104.81,250.70,173.68,328.62,184.66,380.56,103.81,451.49,79.85,387.56,110.79,301.65,185.66,251.70,222.59,248.70,249.54,274.67,269.50,356.59,300.44,491.45,323.40,573.36,358.34,495.44,drag
119.78,94.86,128.76,98.86,187.65,159.79,215.60,231.72,202.62,307.64,115.79,306.64,122.77,223.73,255.53,169.78,312.42,227.72,343.36,342.60,363.33,430.51,369.32,459.48,374.31,468.47,395.27,422.52,433.20,324.62,drag
122.77,398.55,124.77,396.55,166.69,404.54,232.57,455.49,235.56,554.38,145.73,573.36,150.72,512.43,207.62,433.51,268.50,400.54,336.38,469.47,374.31,586.35,400.26,695.24,417.23,737.19,422.22,745.18,460.15,642.29,drag
126.77,255.69,129.76,251.70,142.74,244.71,234.57,263.69,258.52,291.66,266.51,346.60,237.56,391.55,175.67,415.53,164.70,344.60,260.52,260.69,315.42,266.68,334.38,330.62,355.34,420.52,386.28,499.44,401.26,494.45,drag
81.85,200.75,82.85,198.75,151.72,217.73,213.60,303.64,202.62,402.54,138.74,415.53,123.77,386.56,157.71,281.67,224.58,223.73,262.51,237.71,295.45,311.64,316.41,378.57,344.36,447.49,351.35,457.48,403.25,343.60,drag
91.83,255.69,125.77,265.68,202.62,323.62,226.58,397.55,175.67,463.48,139.74,424.52,180.67,319.63,236.56,269.68,278.48,268.68,302.44,322.62,319.41,409.53,340.37,512.43,353.35,564.37,358.34,580.36,370.31,558.38,drag
102.81,287.66,153.72,300.65,223.59,386.56,216.60,469.47,152.72,518.42,111.79,473.47,139.74,393.55,229.57,321.63,295.45,346.60,322.40,430.51,345.36,543.39,362.33,601.33,375.30,636.30,383.29,630.30,428.21,524.41,drag
149.72,216.73,160.70,215.74,245.55,250.70,265.51,279.67,279.48,353.59,249.54,409.53,211.61,427.52,183.66,396.55,255.53,273.68,305.43,235.71,338.37,263.69,365.32,357.59,400.26,478.46,409.24,512.43,428.21,473.47,drag
80.85,224.73,86.84,216.73,154.71,227.72,202.62,292.66,170.68,400.54,113.79,396.55,93.83,352.59,122.77,280.67,164.70,251.70,250.54,242.71,287.47,345.60,312.42,451.49,344.36,529.41,370.31,477.46,408.24,403.54,drag
111.79,383.56,135.75,381.56,222.59,438.50,225.58,553.38,171.68,575.36,136.75,532.41,196.64,456.48,271.50,409.53,312.42,423.52,334.38,476.46,357.34,544.39,379.30,619.32,394.27,677.25,399.26,697.23,406.25,684.25,drag
81.85,164.79,114.79,176.78,183.66,221.73,200.63,314.63,155.71,374.57,92.83,309.64,158.71,206.75,218.60,177.78,256.52,222.73,327.39,403.54,340.37,460.48,345.36,471.47,351.35,458.48,385.29,391.55,417.23,331.61,drag
176.67,102.85,209.61,111.84,270.50,163.79,301.44,227.72,213.60,291.66,232.57,178.77,325.40,114.84,336.38,122.83,357.34,176.78,373.31,233.72,395.27,308.64,405.25,356.59,412.24,386.56,415.23,383.56,442.18,319.63,drag
69.87,504.43,84.84,504.43,168.69,583.35,192.64,657.28,161.70,733.20,113.79,731.20,101.81,681.25,133.75,586.35,214.60,505.43,272.50,581.35,298.45,666.27,314.42,726.20,331.39,782.15,337.38,803.12,363.33,779.15,drag
84.84,188.76,89.83,187.76,167.69,234.72,207.62,327.62,149.72,407.54,91.83,367.58,132.75,277.67,208.61,222.73,249.54,219.73,285.47,266.68,321.40,358.59,353.35,473.47,363.33,510.43,395.27,459.48,442.18,356.59,drag
160.70,140.81,175.67,136.82,252.53,165.79,284.47,204.75,300.44,283.66,275.49,327.62,234.57,345.60,183.66,265.68,254.53,178.77,325.40,151.80,345.36,215.74,374.31,318.63,406.25,428.51,418.23,468.47,439.19,425.52,drag
102.81,692.24,106.80,690.24,175.67,748.18,194.64,825.10,164.70,865.06,113.79,856.07,124.77,784.14,177.67,717.21,213.60,695.24,242.55,719.21,269.50,770.16,291.46,823.10,310.43,886.04,322.40,914.01,345.36,862.06,drag
78.85,448.49,88.84,452.49,148.72,497.44,174.68,619.32,109.80,666.27,84.84,590.35,173.68,475.47,229.57,493.45,266.51,589.35,305.43,702.23,315.42,731.20,324.40,749.18,326.40,750.18,336.38,730.20,384.29,621.31,drag
249.54,488.45,257.52,489.45,332.38,526.41,377.30,586.35,384.29,658.27,330.39,706.22,301.44,705.23,274.49,603.33,370.31,496.44,412.24,505.43,441.18,606.33,451.16,703.23,463.14,790.14,467.13,816.11,489.09,759.17,drag
53.90,314.63,53.90,313.63,105.80,347.60,154.71,400.54,155.71,478.46,80.85,522.42,59.89,475.47,124.77,373.57,187.65,345.60,210.61,373.57,225.58,419.52,239.56,477.46,253.53,566.37,272.50,631.30,299.45,577.36,drag
105.89,95.75,108.89,97.75,138.86,107.73,203.79,142.67,232.76,168.62,253.74,221.52,250.74,252.46,234.76,268.43,207.78,273.42,171.82,258.45,145.85,232.50,146.85,186.58,199.79,131.69,266.72,91.76,357.63,44.85,click
441.54,78.78,442.54,79.78,469.51,94.75,494.48,112.72,516.46,132.68,537.44,155.64,557.42,202.55,538.44,239.49,490.49,252.46,454.53,230.50,442.54,206.55,464.52,161.63,540.44,104.74,590.39,76.79,623.35,56.82,click
717.25,59.82,717.25,60.82,720.25,66.81,787.18,146.66,807.16,183.59,806.16,198.56,760.21,250.47,708.26,259.45,679.29,235.49,695.28,168.62,727.24,132.68,741.23,114.72,786.18,70.80,803.16,56.82,845.12,38.86,click
153.84,259.45,156.84,263.44,183.81,290.39,219.77,321.33,239.75,352.28,245.74,374.24,231.76,406.18,215.78,427.14,183.81,438.12,159.83,428.14,155.84,396.20,172.82,350.28,226.76,288.40,276.71,237.49,307.68,206.55,click
435.55,228.51,434.55,230.50,437.54,232.50,466.51,272.43,491.49,324.33,499.48,372.24,470.51,406.18,433.55,420.15,405.58,409.17,393.59,363.26,422.56,323.33,475.50,268.43,525.45,224.51,549.43,206.55,558.42,199.56,click
638.34,255.46,640.33,261.45,670.30,292.39,705.27,336.31,712.26,377.23,691.28,403.18,673.30,420.15,650.32,419.15,636.34,403.18,632.34,386.21,657.32,326.33,679.29,289.39,710.26,252.46,727.24,231.50,743.23,209.54,click
800.17,236.49,800.17,237.49,812.15,250.47,865.10,320.34,876.09,379.23,853.11,407.18,830.14,420.15,806.16,420.15,775.19,384.22,769.20,358.27,788.18,310.35,811.16,280.41,857.11,232.50,881.08,205.55,911.05,177.60,click
305.68,103.74,310.68,105.73,358.63,124.70,384.60,148.65,405.58,184.59,412.57,214.53,409.57,243.48,399.58,272.43,377.61,280.41,350.63,261.45,340.65,232.50,348.64,178.60,370.61,142.67,416.57,93.76,448.53,60.82,click
601.37,64.81,601.37,64.81,604.37,70.80,629.34,107.73,652.32,147.66,665.31,168.62,674.30,188.58,674.30,209.54,627.35,251.46,594.38,233.50,592.38,202.55,620.35,136.68,651.32,80.78,682.29,48.84,724.25,17.90,click
69.93,68.80,73.92,70.80,125.87,100.74,202.79,175.60,215.78,198.56,213.78,255.46,183.81,288.40,166.83,288.40,124.87,269.43,103.89,239.49,98.90,208.54,126.87,148.65,172.82,88.77,211.78,54.83,285.70,-7.06,click
419.56,38.86,419.56,39.86,430.55,49.84,489.49,102.74,536.44,203.55,522.46,256.45,510.47,265.44,490.49,267.43,440.54,254.46,420.56,241.48,399.58,210.54,411.57,157.64,499.48,56.82,534.44,18.89,556.42,-17.04,click
678.29,41.85,676.30,42.85,677.29,42.85,697.27,56.82,740.23,104.74,765.20,157.64,760.21,197.56,746.22,227.51,714.26,235.49,670.30,215.53,662.31,185.59,676.30,124.70,725.24,57.82,774.19,11.91,786.18,-8.06,click
277.71,210.54,278.71,211.54,290.70,225.51,328.66,271.43,355.63,324.33,365.62,382.22,340.65,431.13,300.69,432.13,275.71,399.19,281.71,326.33,332.65,249.47,350.63,228.51,379.60,191.57,402.58,165.62,421.56,146.66,click
574.40,197.56,574.40,199.56,588.39,213.53,644.33,272.43,673.30,327.32,672.30,358.27,624.35,402.18,575.40,404.18,551.43,355.27,579.40,277.42,599.38,238.49,614.36,212.54,633.34,178.60,644.33,157.64,664.31,132.68,click
793.17,168.62,793.17,169.62,798.17,178.60,869.09,271.43,876.09,323.33,840.12,374.24,775.19,396.20,760.21,375.23,764.20,346.29,790.18,278.41,801.17,250.47,818.15,215.53,874.09,131.69,898.06,103.74,925.04,81.78,click
276.71,58.82,276.71,59.82,281.71,62.81,360.62,104.74,388.60,151.65,362.62,231.50,329.66,247.47,299.69,237.49,324.66,147.66,342.64,106.73,371.61,59.82,399.58,28.88,419.56,9.91,440.54,-18.04,453.53,-27.02,click
542.43,57.82,542.43,57.82,543.43,58.82,549.43,63.81,574.40,75.79,646.33,133.68,671.30,176.60,654.32,231.50,615.36,259.45,569.41,257.45,537.44,209.54,570.41,131.69,616.36,70.80,686.29,17.90,733.24,-15.04,click
79.92,214.53,78.92,214.53,78.92,214.53,137.86,259.45,180.81,319.34,201.79,368.25,167.83,448.10,120.87,455.09,83.91,426.14,79.92,356.27,112.88,304.37,162.83,248.47,210.78,200.56,239.75,171.61,261.73,149.65,click
420.56,194.57,419.56,196.57,428.55,200.56,455.53,226.51,499.48,280.41,529.45,343.29,522.46,398.19,492.49,434.13,472.51,440.11,412.57,428.14,390.59,390.21,418.56,296.38,461.52,220.52,515.46,143.66,554.42,99.74,click
630.34,192.57,629.34,193.57,637.34,194.57,666.31,208.54,726.24,267.43,750.22,314.35,750.22,355.27,726.24,398.19,695.28,418.16,647.33,412.17,625.35,370.24,640.33,286.40,677.29,220.52,761.21,140.67,820.15,91.76,click
67.93,44.85,67.93,45.84,91.90,69.80,119.88,97.75,177.81,165.62,204.79,227.51,197.79,264.44,181.81,282.41,148.84,290.39,120.87,284.40,92.90,256.45,86.91,204.55,118.88,130.69,186.81,44.85,244.75,-19.04,click
387.60,46.84,386.60,48.84,394.59,54.83,416.57,86.77,436.55,120.71,464.52,185.59,462.52,232.50,425.56,273.42,405.58,277.42,359.63,248.47,353.63,202.55,390.59,130.69,422.56,87.77,468.51,29.87,499.48,-15.04,click
603.37,42.85,603.37,43.85,607.37,47.84,638.34,76.79,672.30,127.69,696.27,183.59,688.28,232.50,647.33,274.42,597.38,268.43,568.41,228.51,582.39,157.64,621.35,90.76,659.31,49.84,704.27,.93,724.25,-19.04,click
780.19,46.84,779.19,48.84,790.18,53.83,824.14,83.77,860.10,139.67,872.09,190.58,849.12,258.45,821.14,282.41,783.18,276.42,759.21,244.48,755.21,202.55,789.18,120.71,830.14,66.81,878.09,11.91,919.04,-25.02,click
219.77,44.85,218.77,45.84,221.77,47.84,240.75,62.81,288.70,105.73,327.66,155.64,335.65,198.56,308.68,238.49,285.70,247.47,238.75,247.47,216.77,207.55,258.73,124.70,321.66,59.82,372.61,8.91,406.58,-27.02,click
